Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
Aloft Philadelphia Downtown,Trendy hotel in a landmark 1925 building featuring a sleek restaurant/bar with regular live music.,"{'latitude': 39.9545475, 'longitude': -75.1628748}",39.9545475,-75.1628748,3,https://www.marriott.com/en-us/hotels/phlad-aloft-philadelphia-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 651}, {'stars': 4, 'count': 260}, {'stars': 3, 'count': 107}, {'stars': 2, 'count': 45}, {'stars': 1, 'count': 77}]",1140,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 346, 'positive': 246, 'negative': 83, 'neutral': 17}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 264, 'positive': 226, 'negative': 25, 'neutral': 13}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 123, 'positive': 90, 'negative': 22, 'neutral': 11}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 106, 'positive': 23, 'negative': 67, 'neutral': 16}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 58, 'positive': 41, 'negative': 3, 'neutral': 14}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 413, 'positive': 287, 'negative': 80, 'neutral': 46}]","Aloft Philadelphia Downtown, 101, North Broad Street, Fashion District Philadelphia, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19107, United States"
The Dwight D Hotel,"Boutique hotel in an 1840s townhouse, offering elegant rooms with free WiFi, plus dining & a garden.","{'latitude': 39.9479616, 'longitude': -75.16814110000001}",39.9479616,-75.16814110000001,4,http://www.thedwightd.com/,"[{'stars': 5, 'count': 110}, {'stars': 4, 'count': 4}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 2}]",116,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 8, 'positive': 7, 'negative': 0, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 58, 'positive': 55, 'negative': 2, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 72, 'positive': 71, 'negative': 0, 'neutral': 1}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 41, 'positive': 40, 'negative': 0, 'neutral': 1}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 14, 'positive': 13, 'negative': 1, 'neutral': 0}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 18, 'positive': 18, 'negative': 0, 'neutral': 0}]","Monk's Cafe, 264, South 16th Street, Rittenhouse Square, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19102, United States"
Delta Hotel Philadelphia Airport,"Relaxed hotel with a cozy restaurant, plus a bar, a fitness room & a free airport shuttle.","{'latitude': 39.8730902, 'longitude': -75.2747966}",39.8730902,-75.2747966,4,https://www.marriott.com/en-us/hotels/phlde-delta-hotel-philadelphia-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 1177}, {'stars': 4, 'count': 677}, {'stars': 3, 'count': 407}, {'stars': 2, 'count': 234}, {'stars': 1, 'count': 398}]",2893,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 118, 'positive': 44, 'negative': 60, 'neutral': 14}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 166, 'positive': 78, 'negative': 64, 'neutral': 24}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 53, 'positive': 24, 'negative': 19, 'neutral': 10}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 97, 'positive': 36, 'negative': 36, 'neutral': 25}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 196, 'positive': 87, 'negative': 84, 'neutral': 25}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 147, 'positive': 67, 'negative': 59, 'neutral': 21}]","Delta Hotel Philadelphia Airport, 500, Stevens Drive, Lester, Philadelphia, Delaware County, Pennsylvania, 19113, United States"
Sonesta Philadelphia Rittenhouse Square,"Contemporary rooms in a sleek high-rise lodging offering Wi-Fi, a bar/eatery & a rooftop pool.","{'latitude': 39.9529083, 'longitude': -75.1705983}",39.9529083,-75.1705983,4,https://www.sonesta.com/sonesta-hotels-resorts/pa/philadelphia/sonesta-philadelphia-rittenhouse-square,"[{'stars': 5, 'count': 1406}, {'stars': 4, 'count': 887}, {'stars': 3, 'count': 289}, {'stars': 2, 'count': 91}, {'stars': 1, 'count': 151}]",2824,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 748, 'positive': 591, 'negative': 123, 'neutral': 34}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 139, 'positive': 76, 'negative': 49, 'neutral': 14}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 248, 'positive': 98, 'negative': 118, 'neutral': 32}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 537, 'positive': 467, 'negative': 38, 'neutral': 32}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 68, 'positive': 50, 'negative': 11, 'neutral': 7}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 493, 'positive': 365, 'negative': 109, 'neutral': 19}]","Sonesta Hotel Garage, 1800, Market Street, Rittenhouse Square, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States"
"The Logan Philadelphia, Curio Collection by Hilton","Contemporary rooms & suites in a sleek property with a chic steakhouse, a rooftop bar & a posh spa.","{'latitude': 39.9569323, 'longitude': -75.1702705}",39.9569323,-75.1702705,4,https://www.hilton.com/en/hotels/phlqqqq-the-logan-philadelphia/?SEO_id=GMB-AMER-QQ-PHLQQQQ&y_source=1_Mjg1Njc0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"[{'stars': 5, 'count': 1709}, {'stars': 4, 'count': 629}, {'stars': 3, 'count': 227}, {'stars': 2, 'count': 122}, {'stars': 1, 'count': 229}]",2916,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 785, 'positive': 514, 'negative': 220, 'neutral': 51}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 56, 'positive': 39, 'negative': 14, 'neutral': 3}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 46, 'positive': 34, 'negative': 9, 'neutral': 3}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 141, 'positive': 87, 'negative': 41, 'neutral': 13}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 286, 'positive': 203, 'negative': 52, 'neutral': 31}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 61, 'positive': 28, 'negative': 20, 'neutral': 13}]","The Logan Philadelphia, Curio Collection by Hilton, 1, Benjamin Franklin Parkway, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States"
The Westin Mount Laurel,"Refined hotel with an Italian restaurant & bar, plus an indoor pool & a fitness center.","{'latitude': 39.9327536, 'longitude': -74.9602692}",39.9327536,-74.9602692,4,https://www.marriott.com/en-us/hotels/phlmw-the-westin-mount-laurel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 680}, {'stars': 4, 'count': 354}, {'stars': 3, 'count': 137}, {'stars': 2, 'count': 49}, {'stars': 1, 'count': 114}]",1334,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 66, 'positive': 34, 'negative': 22, 'neutral': 10}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 107, 'positive': 76, 'negative': 21, 'neutral': 10}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 14, 'positive': 7, 'negative': 5, 'neutral': 2}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 115, 'positive': 86, 'negative': 20, 'neutral': 9}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 55, 'positive': 28, 'negative': 18, 'neutral': 9}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 76, 'positive': 43, 'negative': 10, 'neutral': 23}]","The Westin Mount Laurel, 555, Fellowship Road, East Gate Corporate Park, Fellowship, Mount Laurel Township, Burlington County, New Jersey, 08054, United States"
Kimpton Hotel Monaco Philadelphia,Glamorous rooms & suites in a posh 1907 hotel offering a hip rooftop bar & a cozy pub.,"{'latitude': 39.949141499999996, 'longitude': -75.1488833}",39.9491415,-75.1488833,4,https://www.monaco-philadelphia.com/?&cm_mmc=WEB-_-KI-_-AMER-_-EN-_-EV-_-Google%20Business%20Profile-_-DD-_-monaco%20philadelphia,"[{'stars': 5, 'count': 1689}, {'stars': 4, 'count': 541}, {'stars': 3, 'count': 168}, {'stars': 2, 'count': 74}, {'stars': 1, 'count': 146}]",2618,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 88, 'positive': 61, 'negative': 13, 'neutral': 14}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 124, 'positive': 75, 'negative': 30, 'neutral': 19}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 803, 'positive': 618, 'negative': 144, 'neutral': 41}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 266, 'positive': 196, 'negative': 47, 'neutral': 23}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 560, 'positive': 503, 'negative': 25, 'neutral': 32}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 970, 'positive': 784, 'negative': 134, 'neutral': 52}]","Hotel Monaco Philadelphia, a Kimpton Hotel, 433, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
Renaissance Philadelphia Downtown Hotel,"Airy rooms & suites in a modern hotel with a chic restaurant, a formal bar/lounge & a spa.","{'latitude': 39.9490544, 'longitude': -75.147661}",39.9490544,-75.147661,4,https://www.marriott.com/en-us/hotels/phlpr-renaissance-philadelphia-downtown-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 548}, {'stars': 4, 'count': 256}, {'stars': 3, 'count': 98}, {'stars': 2, 'count': 53}, {'stars': 1, 'count': 49}]",1004,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 318, 'positive': 235, 'negative': 61, 'neutral': 22}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 257, 'positive': 227, 'negative': 19, 'neutral': 11}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 35, 'positive': 18, 'negative': 7, 'neutral': 10}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 357, 'positive': 253, 'negative': 78, 'neutral': 26}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 55, 'positive': 36, 'negative': 14, 'neutral': 5}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 88, 'positive': 29, 'negative': 44, 'neutral': 15}]","Renaissance Philadelphia Downtown Hotel, 401, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
Chauncey Hotel & Conference Center,"Classic rooms with free Wi-Fi in a lakeside property with a bar/restaurant, a gym & an intimate B&B.","{'latitude': 40.3447222, 'longitude': -74.7163889}",40.3447222,-74.7163889,4,https://www.acc-chaunceyconferencecenter.com/,"[{'stars': 5, 'count': 242}, {'stars': 4, 'count': 80}, {'stars': 3, 'count': 31}, {'stars': 2, 'count': 14}, {'stars': 1, 'count': 24}]",391,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 49, 'positive': 33, 'negative': 10, 'neutral': 6}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 48, 'positive': 32, 'negative': 5, 'neutral': 11}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 57, 'positive': 42, 'negative': 10, 'neutral': 5}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 27, 'positive': 24, 'negative': 1, 'neutral': 2}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 33, 'positive': 21, 'negative': 5, 'neutral': 7}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 39, 'positive': 32, 'negative': 4, 'neutral': 3}]","Chauncy Road, Educational Testing Service, Rosedale, Lawrence Township, Mercer County, New Jersey, 08541, United States"
Hyatt Regency Princeton,"Upscale hotel with a refined restaurant/bar & a comedy club, plus an indoor pool & meeting space.","{'latitude': 40.324292899999996, 'longitude': -74.64460559999999}",40.3242929,-74.64460559999999,4,https://www.hyatt.com/hyatt-regency/en-US/princ-hyatt-regency-princeton?src=corp_lclb_google_seo_princ&%3Futm_source=google&utm_medium=organic&utm_campaign=lmr,"[{'stars': 5, 'count': 1142}, {'stars': 4, 'count': 561}, {'stars': 3, 'count': 189}, {'stars': 2, 'count': 59}, {'stars': 1, 'count': 74}]",2025,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 65, 'positive': 41, 'negative': 11, 'neutral': 13}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 130, 'positive': 88, 'negative': 26, 'neutral': 16}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 123, 'positive': 70, 'negative': 16, 'neutral': 37}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 95, 'positive': 63, 'negative': 23, 'neutral': 9}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 87, 'positive': 58, 'negative': 22, 'neutral': 7}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 44, 'positive': 37, 'negative': 6, 'neutral': 1}]","Hyatt Regency Princeton, 102, Carnegie Center Drive, Carnegie Center, Princeton, Mercer County, New Jersey, 08540, United States"
Woolverton Inn,"Plush quarters, some with whirlpool tubs, in a refined B&B offering a 3-course breakfast.","{'latitude': 40.409289699999995, 'longitude': -74.98019169999999}",40.4092897,-74.98019169999999,4,https://www.woolvertoninn.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,"[{'stars': 5, 'count': 337}, {'stars': 4, 'count': 21}, {'stars': 3, 'count': 4}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 2}]",366,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 139, 'positive': 134, 'negative': 2, 'neutral': 3}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 68, 'positive': 60, 'negative': 1, 'neutral': 7}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 63, 'positive': 62, 'negative': 1, 'neutral': 0}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 49, 'positive': 40, 'negative': 4, 'neutral': 5}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 40, 'positive': 34, 'negative': 1, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 32, 'positive': 28, 'negative': 4, 'neutral': 0}]","Woolverton Inn, Woolverton Road, Stockton, Hunterdon County, New Jersey, 08559, United States"
Inn at Glencairn Princeton,"Upscale country B&B that includes antiques, free Wi-Fi & a breakfast with local, organic ingredients.","{'latitude': 40.3119519, 'longitude': -74.7096785}",40.3119519,-74.7096785,4,https://www.innatglencairn.com/,"[{'stars': 5, 'count': 133}, {'stars': 4, 'count': 11}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 2}]",148,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 69, 'positive': 66, 'negative': 2, 'neutral': 1}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 13, 'positive': 9, 'negative': 0, 'neutral': 4}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 39, 'positive': 39, 'negative': 0, 'neutral': 0}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 6, 'positive': 5, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 23, 'positive': 21, 'negative': 1, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 11, 'positive': 10, 'negative': 1, 'neutral': 0}]","Lawrenceville Road, Lawrence Township, Mercer County, New Jersey, 08540, United States"
The Inn at Bowman's Hill,Elegant B&B on a 5-acre estate offering 2-person whirlpool tubs & an outdoor pool.,"{'latitude': 40.322689, 'longitude': -74.93955989999999}",40.322689,-74.93955989999999,4,http://www.theinnatbowmanshill.com/,"[{'stars': 5, 'count': 262}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 3}]",271,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 148, 'positive': 145, 'negative': 3, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 120, 'positive': 117, 'negative': 2, 'neutral': 1}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 118, 'positive': 115, 'negative': 1, 'neutral': 2}]","The Inn at Bowman's Hill, 518, Lurgan Road, Laurel Brook, Buckmanville, New Hope, Bucks County, Pennsylvania, 18938, United States"
"The Franklin on Rittenhouse, A Boutique Hotel","Victorian mansion with elegant decor & marble bathrooms, plus free Wi-Fi & continental breakfast.","{'latitude': 39.948350999999995, 'longitude': -75.1701318}",39.948351,-75.1701318,4,https://www.thefranklinonrittenhouse.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,"[{'stars': 5, 'count': 117}, {'stars': 4, 'count': 25}, {'stars': 3, 'count': 8}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 6}]",158,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 23, 'positive': 19, 'negative': 3, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 61, 'positive': 55, 'negative': 3, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 17, 'positive': 15, 'negative': 1, 'neutral': 1}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 38, 'positive': 38, 'negative': 0, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 57, 'positive': 52, 'negative': 2, 'neutral': 3}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 5, 'positive': 5, 'negative': 0, 'neutral': 0}]","1711, Rittenhouse Square, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States"
Element Philadelphia Downtown,"Relaxed high-rise hotel featuring a fitness room, plus unfussy quarters with kitchenettes.","{'latitude': 39.951116299999995, 'longitude': -75.1651992}",39.9511163,-75.1651992,4,https://www.marriott.com/en-us/hotels/phlel-element-philadelphia-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 410}, {'stars': 4, 'count': 98}, {'stars': 3, 'count': 35}, {'stars': 2, 'count': 22}, {'stars': 1, 'count': 40}]",605,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 128, 'positive': 88, 'negative': 26, 'neutral': 14}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 84, 'positive': 24, 'negative': 44, 'neutral': 16}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 67, 'positive': 46, 'negative': 11, 'neutral': 10}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 206, 'positive': 141, 'negative': 52, 'neutral': 13}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 79, 'positive': 57, 'negative': 13, 'neutral': 9}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 163, 'positive': 140, 'negative': 9, 'neutral': 14}]","W Hotel & Element by Westin Philadelphia, 1441, Chestnut Street, Gayborhood, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19104, United States"
Kimpton Hotel Palomar Philadelphia,"Upscale art deco lodging with chic rooms & a hip bar, plus free bike rentals & an evening wine hour.","{'latitude': 39.9507815, 'longitude': -75.1686419}",39.9507815,-75.1686419,4,https://www.hotelpalomar-philadelphia.com/?&cm_mmc=WEB-_-KI-_-AMER-_-EN-_-EV-_-Google%20Business%20Profile-_-DD-_-palomar%20philadelphia,"[{'stars': 5, 'count': 1109}, {'stars': 4, 'count': 377}, {'stars': 3, 'count': 97}, {'stars': 2, 'count': 55}, {'stars': 1, 'count': 76}]",1714,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 72, 'positive': 60, 'negative': 7, 'neutral': 5}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 593, 'positive': 488, 'negative': 78, 'neutral': 27}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 38, 'positive': 28, 'negative': 5, 'neutral': 5}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 32, 'positive': 25, 'negative': 3, 'neutral': 4}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 27, 'positive': 21, 'negative': 3, 'neutral': 3}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 164, 'positive': 131, 'negative': 19, 'neutral': 14}]","Hotel Palomar Philadelphia - a Kimpton Hotel, 117, South 17th Street, Rittenhouse Square, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States"
Four Seasons Hotel Philadelphia at Comcast Center,"Luxury hotel offering stylish rooms & suites, plus a spa with an indoor pool & a sleek restaurant.","{'latitude': 39.9552237, 'longitude': -75.1709748}",39.9552237,-75.1709748,5,https://www.fourseasons.com/philadelphia/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-phi-hre-mid-seo-na&utm_content=na-na&utm_term=na,"[{'stars': 5, 'count': 804}, {'stars': 4, 'count': 75}, {'stars': 3, 'count': 22}, {'stars': 2, 'count': 8}, {'stars': 1, 'count': 34}]",943,"[{'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 45, 'positive': 38, 'negative': 6, 'neutral': 1}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 36, 'positive': 31, 'negative': 4, 'neutral': 1}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 42, 'positive': 41, 'negative': 0, 'neutral': 1}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 72, 'positive': 65, 'negative': 4, 'neutral': 3}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 40, 'positive': 38, 'negative': 0, 'neutral': 2}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 99, 'positive': 66, 'negative': 15, 'neutral': 18}]","Comcast Technology Center, 1800, Arch Street, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States"
