Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
Royal Inn - Indianapolis,,"{'latitude': 39.8225626, 'longitude': -86.2713931}",39.8225626,-86.2713931,1,,"[{'stars': 5, 'count': 348}, {'stars': 4, 'count': 69}, {'stars': 3, 'count': 89}, {'stars': 2, 'count': 68}, {'stars': 1, 'count': 272}]",846,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 10, 'positive': 0, 'negative': 9, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 190, 'positive': 67, 'negative': 116, 'neutral': 7}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 178, 'positive': 99, 'negative': 73, 'neutral': 6}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 6, 'positive': 0, 'negative': 6, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 238, 'positive': 119, 'negative': 100, 'neutral': 19}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 89, 'positive': 6, 'negative': 75, 'neutral': 8}]","West 38th Street, Indianapolis, Marion County, Indiana, 46254, United States"
Red Roof Inn & Suites Indianapolis Airport,Straightforward rooms & suites with microwaves & minifridges in an unpretentious hotel.,"{'latitude': 39.7270626, 'longitude': -86.24919720000001}",39.7270626,-86.24919720000001,2,https://www.redroof.com/property/in/indianapolis/RRI840?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI840,"[{'stars': 5, 'count': 313}, {'stars': 4, 'count': 208}, {'stars': 3, 'count': 183}, {'stars': 2, 'count': 122}, {'stars': 1, 'count': 358}]",1184,"[{'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 35, 'positive': 22, 'negative': 8, 'neutral': 5}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 35, 'positive': 14, 'negative': 19, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 271, 'positive': 101, 'negative': 158, 'neutral': 12}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 79, 'positive': 22, 'negative': 47, 'neutral': 10}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 324, 'positive': 161, 'negative': 151, 'neutral': 12}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 40, 'positive': 6, 'negative': 32, 'neutral': 2}]","Quality Inn & Suites Airport, 2631, South Lynhurst Drive, Indianapolis, Marion County, Indiana, 46241, United States"
Sybaris Indianapolis,"Luxe lodging offering refined suites with private pools, steam rooms & fireplaces, plus free Wi-Fi.","{'latitude': 39.911426999999996, 'longitude': -86.25727850000001}",39.911427,-86.25727850000001,2,http://www.sybaris.com/,"[{'stars': 5, 'count': 1468}, {'stars': 4, 'count': 186}, {'stars': 3, 'count': 61}, {'stars': 2, 'count': 25}, {'stars': 1, 'count': 33}]",1773,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 252, 'positive': 237, 'negative': 7, 'neutral': 8}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 132, 'positive': 101, 'negative': 19, 'neutral': 12}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 68, 'positive': 50, 'negative': 11, 'neutral': 7}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 259, 'positive': 215, 'negative': 30, 'neutral': 14}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 72, 'positive': 50, 'negative': 16, 'neutral': 6}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 124, 'positive': 109, 'negative': 11, 'neutral': 4}]","5466, West 86th Street, Indianapolis, Marion County, Indiana, 46268, United States"
Red Roof Inn Indianapolis North - College Park,"Straightforward budget hotel offering colorful rooms, plus complimentary Wi-Fi & parking.","{'latitude': 39.9250087, 'longitude': -86.22724769999999}",39.9250087,-86.22724769999999,2,https://www.redroof.com/property/in/indianapolis/RRI041?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI041,"[{'stars': 5, 'count': 177}, {'stars': 4, 'count': 131}, {'stars': 3, 'count': 93}, {'stars': 2, 'count': 73}, {'stars': 1, 'count': 192}]",666,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 216, 'positive': 65, 'negative': 141, 'neutral': 10}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 113, 'positive': 9, 'negative': 89, 'neutral': 15}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 19, 'positive': 5, 'negative': 11, 'neutral': 3}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 142, 'positive': 16, 'negative': 112, 'neutral': 14}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 6, 'positive': 1, 'negative': 5, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 158, 'positive': 83, 'negative': 63, 'neutral': 12}]","Red Roof Inn Indianapolis North - College Park, Valparaiso Court, Indianapolis, Marion County, Indiana, 46268, United States"
Red Roof Inn Indianapolis - Castleton,"Warm, down-to-earth rooms in a budget hotel offering complimentary parking & Wi-Fi.","{'latitude': 39.9024959, 'longitude': -86.0465645}",39.9024959,-86.0465645,2,https://www.redroof.com/property/in/indianapolis/RRI827?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI827,"[{'stars': 5, 'count': 187}, {'stars': 4, 'count': 126}, {'stars': 3, 'count': 133}, {'stars': 2, 'count': 88}, {'stars': 1, 'count': 209}]",743,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 17, 'positive': 3, 'negative': 9, 'neutral': 5}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 213, 'positive': 88, 'negative': 102, 'neutral': 23}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 105, 'positive': 11, 'negative': 86, 'neutral': 8}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 120, 'positive': 21, 'negative': 88, 'neutral': 11}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 167, 'positive': 75, 'negative': 80, 'neutral': 12}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 214, 'positive': 87, 'negative': 107, 'neutral': 20}]","I 69, Castleton, Vertland, Indianapolis, Marion County, Indiana, 46250, United States"
Red Roof Inn Indianapolis East,Straightforward rooms with microwaves in a laid-back budget hotel offering free parking & Wi-Fi.,"{'latitude': 39.797191399999996, 'longitude': -86.0385462}",39.7971914,-86.0385462,2,https://www.redroof.com/property/in/indianapolis/RRI602?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI602,"[{'stars': 5, 'count': 87}, {'stars': 4, 'count': 66}, {'stars': 3, 'count': 50}, {'stars': 2, 'count': 22}, {'stars': 1, 'count': 70}]",295,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 14, 'positive': 5, 'negative': 8, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 88, 'positive': 49, 'negative': 34, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 31, 'positive': 3, 'negative': 24, 'neutral': 4}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 48, 'positive': 15, 'negative': 29, 'neutral': 4}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 68, 'positive': 30, 'negative': 37, 'neutral': 1}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 8, 'positive': 4, 'negative': 4, 'neutral': 0}]","7314, East 21st Street, Indianapolis, Marion County, Indiana, 46219, United States"
TownePlace Suites Indianapolis Keystone,"Unassuming all-suite hotel offering an exercise room & an outdoor pool, plus free breakfast & Wi-Fi.","{'latitude': 39.9102694, 'longitude': -86.1083929}",39.9102694,-86.1083929,2,https://www.marriott.com/en-us/hotels/indtk-towneplace-suites-indianapolis-keystone/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 152}, {'stars': 4, 'count': 108}, {'stars': 3, 'count': 58}, {'stars': 2, 'count': 26}, {'stars': 1, 'count': 47}]",391,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 15, 'positive': 10, 'negative': 4, 'neutral': 1}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 40, 'positive': 20, 'negative': 16, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 43, 'positive': 22, 'negative': 16, 'neutral': 5}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 51, 'positive': 46, 'negative': 2, 'neutral': 3}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 103, 'positive': 58, 'negative': 41, 'neutral': 4}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 123, 'positive': 90, 'negative': 29, 'neutral': 4}]","Seabridge Way, Lakes by the Crossing, Indianapolis, Marion County, Indiana, 46240, United States"
Red Roof Inn Indianapolis South,"Humble budget hotel offering no-nonsense rooms, plus complimentary Wi-Fi & parking.","{'latitude': 39.7014905, 'longitude': -86.0801092}",39.7014905,-86.0801092,2,https://www.redroof.com/property/in/indianapolis/RRI013?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI013,"[{'stars': 5, 'count': 329}, {'stars': 4, 'count': 241}, {'stars': 3, 'count': 202}, {'stars': 2, 'count': 98}, {'stars': 1, 'count': 190}]",1060,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 31, 'positive': 13, 'negative': 14, 'neutral': 4}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 304, 'positive': 174, 'negative': 112, 'neutral': 18}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 250, 'positive': 122, 'negative': 113, 'neutral': 15}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 145, 'positive': 39, 'negative': 90, 'neutral': 16}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 26, 'positive': 8, 'negative': 17, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 275, 'positive': 168, 'negative': 84, 'neutral': 23}]","5221, Victory Drive, Indianapolis, Marion County, Indiana, 46203, United States"
Red Roof Inn Indianapolis - Greenwood,Streamlined rooms & suites in a casual budget hotel with a seasonal outdoor pool & free Wi-Fi.,"{'latitude': 39.613023399999996, 'longitude': -86.0766721}",39.6130234,-86.0766721,2,https://www.redroof.com/property/in/greenwood/RRI650?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI650,"[{'stars': 5, 'count': 229}, {'stars': 4, 'count': 159}, {'stars': 3, 'count': 107}, {'stars': 2, 'count': 83}, {'stars': 1, 'count': 155}]",733,"[{'name': 'Parking', 'description': 'Parking', 'total_mentioned': 9, 'positive': 1, 'negative': 6, 'neutral': 2}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 10, 'positive': 6, 'negative': 1, 'neutral': 3}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 20, 'positive': 6, 'negative': 8, 'neutral': 6}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 9, 'positive': 4, 'negative': 4, 'neutral': 1}, {'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 5, 'positive': 2, 'negative': 1, 'neutral': 2}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 23, 'positive': 4, 'negative': 16, 'neutral': 3}]","Red Roof Inn Indianapolis - Greenwood, 110, Sheek Road, Greenwood, Johnson County, Indiana, 46143, United States"
Lake Norman Motel,"Modest rooms in a down-to-earth lakefront motel with a boat ramp, a lively restaurant & a bar.","{'latitude': 35.569984, 'longitude': -80.990619}",35.569984,-80.990619,2,https://www.landingatthelake.com/,"[{'stars': 5, 'count': 192}, {'stars': 4, 'count': 77}, {'stars': 3, 'count': 40}, {'stars': 2, 'count': 11}, {'stars': 1, 'count': 11}]",331,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 59, 'positive': 53, 'negative': 4, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 46, 'positive': 41, 'negative': 4, 'neutral': 1}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 57, 'positive': 44, 'negative': 7, 'neutral': 6}]","The Landing Restaurant, 4491, Slanting Bridge Road, Sherrills Ford, Catawba County, North Carolina, 28673, United States"
Carolina Inn & Suites of Lake Norman,"Straightforward hotel offering simple rooms, plus free continental breakfast & an outdoor pool.","{'latitude': 35.595869199999996, 'longitude': -80.8634345}",35.5958692,-80.8634345,2,,"[{'stars': 5, 'count': 45}, {'stars': 4, 'count': 35}, {'stars': 3, 'count': 20}, {'stars': 2, 'count': 14}, {'stars': 1, 'count': 22}]",136,"[{'name': 'Safety', 'description': 'Safety', 'total_mentioned': 9, 'positive': 4, 'negative': 5, 'neutral': 0}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 12, 'positive': 7, 'negative': 4, 'neutral': 1}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 5, 'positive': 2, 'negative': 3, 'neutral': 0}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 15, 'positive': 7, 'negative': 5, 'neutral': 3}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 5, 'positive': 5, 'negative': 0, 'neutral': 0}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 5, 'positive': 2, 'negative': 2, 'neutral': 1}]","Carolina Inn & Suites, 124, Regency Center Drive, Mooresville, Iredell County, North Carolina, 28117, United States"
TownePlace Suites Indianapolis Park 100,"Casual studios & suites in a straightforward hotel offering a fitness room, plus free breakfast.","{'latitude': 39.8823714, 'longitude': -86.26286750000001}",39.8823714,-86.26286750000001,3,https://www.marriott.com/en-us/hotels/indts-towneplace-suites-indianapolis-park-100/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 216}, {'stars': 4, 'count': 102}, {'stars': 3, 'count': 60}, {'stars': 2, 'count': 21}, {'stars': 1, 'count': 35}]",434,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 50, 'positive': 33, 'negative': 5, 'neutral': 12}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 44, 'positive': 23, 'negative': 14, 'neutral': 7}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 118, 'positive': 76, 'negative': 36, 'neutral': 6}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 10, 'positive': 7, 'negative': 2, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 135, 'positive': 108, 'negative': 24, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 21, 'positive': 16, 'negative': 0, 'neutral': 5}]","TownePlace Suites Indianapolis Park 100, 5802, West 71st Street, Legendary Hills, Indianapolis, Marion County, Indiana, 46278, United States"
Wyndham Indianapolis Airport,"Polished lodging with an outdoor pool & Italian dining, plus a free airport shuttle & Wi-Fi.","{'latitude': 39.7293745, 'longitude': -86.2584777}",39.7293745,-86.2584777,3,https://www.wyndhamhotels.com/wyndham/indianapolis-indiana/wyndham-indianapolis-airportt/overview?CID=LC:46q62bu8edfbx3y:33237&iata=00093796,"[{'stars': 5, 'count': 843}, {'stars': 4, 'count': 657}, {'stars': 3, 'count': 428}, {'stars': 2, 'count': 215}, {'stars': 1, 'count': 282}]",2425,"[{'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 101, 'positive': 51, 'negative': 27, 'neutral': 23}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 50, 'positive': 17, 'negative': 10, 'neutral': 23}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 140, 'positive': 69, 'negative': 42, 'neutral': 29}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 111, 'positive': 6, 'negative': 96, 'neutral': 9}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 94, 'positive': 54, 'negative': 26, 'neutral': 14}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 138, 'positive': 64, 'negative': 60, 'neutral': 14}]","Wyndham Indianapolis West, 2544, Executive Drive, Indianapolis, Marion County, Indiana, 46241, United States"
Courtyard Indianapolis Northwest,"Straightforward hotel with contemporary rooms & a patio fire pit, plus an indoor pool & free WiFi.","{'latitude': 39.8837958, 'longitude': -86.2677513}",39.8837958,-86.2677513,3,https://www.marriott.com/en-us/hotels/indnw-courtyard-indianapolis-northwest/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 232}, {'stars': 4, 'count': 124}, {'stars': 3, 'count': 53}, {'stars': 2, 'count': 25}, {'stars': 1, 'count': 26}]",460,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 126, 'positive': 89, 'negative': 31, 'neutral': 6}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 21, 'positive': 12, 'negative': 5, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 31, 'positive': 7, 'negative': 16, 'neutral': 8}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 100, 'positive': 79, 'negative': 16, 'neutral': 5}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 40, 'positive': 26, 'negative': 8, 'neutral': 6}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 20, 'positive': 2, 'negative': 12, 'neutral': 6}]","Courtyard Indianapolis Northwest, 7226, Woodland Drive, Legendary Hills, Indianapolis, Marion County, Indiana, 46278, United States"
Old Northside Bed & Breakfast,"Upscale quarters in an 1885 B&B with free perks including a snack bar, drinks & a movie library.","{'latitude': 39.785435899999996, 'longitude': -86.1525475}",39.7854359,-86.1525475,3,http://oldnorthsideinn.com/,"[{'stars': 5, 'count': 99}, {'stars': 4, 'count': 10}, {'stars': 3, 'count': 3}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 4}]",118,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 38, 'positive': 37, 'negative': 1, 'neutral': 0}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 5, 'positive': 3, 'negative': 0, 'neutral': 2}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 19, 'positive': 18, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 24, 'positive': 23, 'negative': 0, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 7, 'positive': 5, 'negative': 0, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 31, 'positive': 28, 'negative': 2, 'neutral': 1}]","East 14th Street, Old Northside, Indianapolis, Marion County, Indiana, 46202, United States"
Courtyard Indianapolis West-Speedway,"Straightforward rooms in a relaxed hotel offering an indoor pool, a gym & a casual restaurant/bar.","{'latitude': 39.7992062, 'longitude': -86.2703746}",39.7992062,-86.2703746,3,https://www.marriott.com/en-us/hotels/indcv-courtyard-indianapolis-west-speedway/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 231}, {'stars': 4, 'count': 70}, {'stars': 3, 'count': 11}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 23}]",347,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 111, 'positive': 93, 'negative': 14, 'neutral': 4}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 115, 'positive': 99, 'negative': 14, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 84, 'positive': 70, 'negative': 11, 'neutral': 3}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 15, 'positive': 7, 'negative': 4, 'neutral': 4}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 36, 'positive': 27, 'negative': 6, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 10, 'positive': 1, 'negative': 8, 'neutral': 1}]","Courtyard Indianapolis West-Speedway, 6315, Crawfordsville Road, Speedway, Marion County, Indiana, 46224, United States"
Looking Glass Inn,"Individually styled rooms, some with Jacuzzis, at an inn offering free breakfast.","{'latitude': 39.785019399999996, 'longitude': -86.1506074}",39.7850194,-86.1506074,3,http://www.thelookingglassinn.com/,"[{'stars': 5, 'count': 82}, {'stars': 4, 'count': 16}, {'stars': 3, 'count': 9}, {'stars': 2, 'count': 4}, {'stars': 1, 'count': 7}]",118,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 8, 'positive': 7, 'negative': 0, 'neutral': 1}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 29, 'positive': 16, 'negative': 7, 'neutral': 6}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 7, 'positive': 4, 'negative': 3, 'neutral': 0}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 20, 'positive': 10, 'negative': 6, 'neutral': 4}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 16, 'positive': 15, 'negative': 1, 'neutral': 0}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 30, 'positive': 16, 'negative': 9, 'neutral': 5}]","1319, North New Jersey Street, Old Northside, Indianapolis, Marion County, Indiana, 46202, United States"
Hyatt House Indianapolis / Downtown,"Straightforward quarters in an informal hotel offering an indoor pool, a restaurant & a gym.","{'latitude': 39.764643799999995, 'longitude': -86.15648589999999}",39.7646438,-86.15648589999999,3,https://www.hyatt.com/hyatt-house/en-US/indxi-hyatt-house-indianapolis-downtown?src=corp_lclb_google_seo_indxi&%3Futm_source=google&utm_medium=organic&utm_campaign=lmr,"[{'stars': 5, 'count': 194}, {'stars': 4, 'count': 50}, {'stars': 3, 'count': 17}, {'stars': 2, 'count': 18}, {'stars': 1, 'count': 25}]",304,"[{'name': 'Parking', 'description': 'Parking', 'total_mentioned': 40, 'positive': 14, 'negative': 18, 'neutral': 8}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 47, 'positive': 38, 'negative': 6, 'neutral': 3}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 35, 'positive': 30, 'negative': 3, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 64, 'positive': 50, 'negative': 5, 'neutral': 9}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 12, 'positive': 5, 'negative': 4, 'neutral': 3}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 18, 'positive': 8, 'negative': 7, 'neutral': 3}]","Hyatt House Indianapolis / Downtown, 130, South Pennsylvania Street, Indianapolis, Marion County, Indiana, 46204, United States"
Stone Soup Inn,Stylish rooms & suites with antiques in a charming 19th-century home offering free refreshments.,"{'latitude': 39.784571199999995, 'longitude': -86.14970269999999}",39.7845712,-86.14970269999999,3,http://www.stonesoupinn.com/,"[{'stars': 5, 'count': 152}, {'stars': 4, 'count': 36}, {'stars': 3, 'count': 7}, {'stars': 2, 'count': 7}, {'stars': 1, 'count': 16}]",218,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 13, 'positive': 10, 'negative': 2, 'neutral': 1}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 48, 'positive': 37, 'negative': 6, 'neutral': 5}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 7, 'positive': 3, 'negative': 2, 'neutral': 2}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 24, 'positive': 16, 'negative': 6, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 40, 'positive': 38, 'negative': 2, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 85, 'positive': 76, 'negative': 7, 'neutral': 2}]","410, East 13th Street, Old Northside, Indianapolis, Marion County, Indiana, 46202, United States"
Fairfield Inn & Suites Indianapolis Northwest,"Simple hotel with an indoor pool & fitness facilities, plus free Wi-Fi & hot breakfast.","{'latitude': 39.9100493, 'longitude': -86.2647477}",39.9100493,-86.2647477,3,https://www.marriott.com/en-us/hotels/indfn-fairfield-inn-and-suites-indianapolis-northwest/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 263}, {'stars': 4, 'count': 127}, {'stars': 3, 'count': 53}, {'stars': 2, 'count': 20}, {'stars': 1, 'count': 31}]",494,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 77, 'positive': 53, 'negative': 13, 'neutral': 11}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 39, 'positive': 28, 'negative': 5, 'neutral': 6}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 168, 'positive': 132, 'negative': 27, 'neutral': 9}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 29, 'positive': 17, 'negative': 9, 'neutral': 3}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 127, 'positive': 102, 'negative': 16, 'neutral': 9}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 18, 'positive': 14, 'negative': 3, 'neutral': 1}]","Fairfield Inn & Suites Indianapolis Northwest, 5905, West 86th Street, Indianapolis, Marion County, Indiana, 46278, United States"
Hotel Broad Ripple,"Relaxed hotel with airy, individually decorated rooms, some with balconies, plus a bar/lounge.","{'latitude': 39.8742571, 'longitude': -86.14173070000001}",39.8742571,-86.14173070000001,3,https://www.hotelbroadripple.com/,"[{'stars': 5, 'count': 102}, {'stars': 4, 'count': 9}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 0}]",113,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 15, 'positive': 14, 'negative': 0, 'neutral': 1}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 40, 'positive': 40, 'negative': 0, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 55, 'positive': 54, 'negative': 1, 'neutral': 0}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 13, 'positive': 13, 'negative': 0, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 41, 'positive': 41, 'negative': 0, 'neutral': 0}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 14, 'positive': 13, 'negative': 1, 'neutral': 0}]","Hotel Broad Ripple, 6520, East Westfield Boulevard, Broad Ripple, Wellington, Indianapolis, Marion County, Indiana, 46220, United States"
